No,Project,Priority,Indikator,Phase/Delay,Platform,DAG ID,Assets,Database Name,Table Name,Layer Bucket,Dataset BQ,Config (.cfg),Parameter SP,Target Layer,Script/File,Script File,Tool Target GCP,Schedule/Cadence,Initial Landing,Initial Mart,DA Maping,ETL Conversion,Incremental,Internal Testing,PQA Test,BI Dev,Orchestration,Labeling Charging,Dataplex,Sign-off Document,Last Updated
1679,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,LeadTimeServiceHeader_temp3,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1680,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,LeadtimeSalesHeader_fromSPK,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1681,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,LeadtimeServiceHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1682,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,LeasingCompany,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1683,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,ManagementSimpliFy_Branch,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1684,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,ManagementSimpliFy_Region,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1685,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,ManualPKBListing,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1686,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,ManualPKBRegistration,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1687,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1688,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSalesComplete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1689,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSalesOutstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1690,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_AmountBilling,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1691,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_KuitansiDP,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1692,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_KuitansiPelunasan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1693,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_LastKuitansi,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1694,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_LastKuitansiDP,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1695,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_TagihanKuitansi,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1696,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_TagihanKuitansiDP,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1697,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSales_TagihanKuitansiPelunasan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1698,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1699,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart_KuitansiDP,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1700,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart_KuitansiPelunasan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1701,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart_LatestKuitansiDP,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1702,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart_LatestKuitansiPelunasan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1703,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart_TagihanKuitansiDP,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1704,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringBillingSparepart_TagihanKuitansiPelunasan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1705,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,MonitoringPKBAllocation,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1706,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,NewProspect,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1707,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,NewSalestype,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1708,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,POSTOReferencePKB,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1709,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,Posting,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1710,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,ProposalLeasing,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1711,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,ProposalLeasingDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1712,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,Province,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1713,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefCounterGroup,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1714,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefEquipment,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1715,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefJob,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1716,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefLocalPrice,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1717,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefMaterial,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1718,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefMaterialGroup,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1719,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefMaterialType,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1720,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefMechanic,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1721,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,RefNationalPrice,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1722,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,Register,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1723,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_LeadtimeServiceHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1724,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_customerprofileleasing,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1725,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_leadtimesalesheader_fromprospect,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1726,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_leadtimesalesheader_fromspk,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1727,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_mastersalesperson,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1728,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingarnontrade_complete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1729,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingarnontrade_oustanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1730,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingsalescomplete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1731,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingsalesoutstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1732,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingservice_complete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1733,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingservice_outstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1734,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingsparepartcomplete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1735,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbillingsparepartoutstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1736,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringbku,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1737,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringdocumentsales_complete,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1738,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringdocumentsales_outstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1739,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringpkboutstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1740,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringstockpameran,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1741,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SMW_monitoringstockpameranoutstanding,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1742,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SPK,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1743,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,STNKFinish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1744,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,STNKFinishDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1745,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SVNote,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1746,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SVNoteDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1747,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SalesOrder,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1748,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SalesOrderDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1749,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpBillingDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1750,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpBillingHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1751,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpForecastingOrder,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1752,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpGRDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1753,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpGRHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1754,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpGRPOSTOReference,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1755,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpMaterialStock,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1756,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpPOSTODetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1757,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpPOSTOHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1758,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpPartRequestDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1759,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpPartRequestHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1760,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpSODetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1761,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SpSOHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1762,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvFactur,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1763,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvOPL,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1764,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvOPLDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1765,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvPKBHeader,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1766,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvPKBHeaderEquipment,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1767,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvPKBJobDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1768,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvPKBPartDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1769,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvReservation,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
1770,,P5,dragon_backup,Unknown,Cloudera,dragon_backup,,opr_ast_so2w_wh_dm,SvSalesOrder,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_backup.py,SKIP (DAG paused),00 14 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
